indname,ind
"Educational Services, and Health Care and Social Assistance",8173
"Educational Services, and Health Care and Social Assistance",8174
"Educational Services, and Health Care and Social Assistance",8175
"Educational Services, and Health Care and Social Assistance",8176
"Educational Services, and Health Care and Social Assistance",8177
"Educational Services, and Health Care and Social Assistance",8178
"Educational Services, and Health Care and Social Assistance",8179
"Educational Services, and Health Care and Social Assistance",8180
"Educational Services, and Health Care and Social Assistance",8181
"Educational Services, and Health Care and Social Assistance",8182
"Educational Services, and Health Care and Social Assistance",8183
"Educational Services, and Health Care and Social Assistance",8184
"Educational Services, and Health Care and Social Assistance",8185
"Educational Services, and Health Care and Social Assistance",8186
"Educational Services, and Health Care and Social Assistance",8187
"Educational Services, and Health Care and Social Assistance",8188
"Educational Services, and Health Care and Social Assistance",8189
"Educational Services, and Health Care and Social Assistance",8190
"Educational Services, and Health Care and Social Assistance",8191
"Educational Services, and Health Care and Social Assistance",8192
"Educational Services, and Health Care and Social Assistance",8193
"Educational Services, and Health Care and Social Assistance",8194
"Educational Services, and Health Care and Social Assistance",8195
"Educational Services, and Health Care and Social Assistance",8196
"Educational Services, and Health Care and Social Assistance",8197
"Educational Services, and Health Care and Social Assistance",8198
"Educational Services, and Health Care and Social Assistance",8199
"Educational Services, and Health Care and Social Assistance",8200
"Educational Services, and Health Care and Social Assistance",8201
"Educational Services, and Health Care and Social Assistance",8202
"Educational Services, and Health Care and Social Assistance",8203
"Educational Services, and Health Care and Social Assistance",8204
"Educational Services, and Health Care and Social Assistance",8205
"Educational Services, and Health Care and Social Assistance",8206
"Educational Services, and Health Care and Social Assistance",8207
"Educational Services, and Health Care and Social Assistance",8208
"Educational Services, and Health Care and Social Assistance",8209
"Educational Services, and Health Care and Social Assistance",8210
"Educational Services, and Health Care and Social Assistance",8211
